doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
G00067,gpt2,female,1,1,subject,active,,material,no,no,,She presented evidence to the parliamentary committee.,yes,yes,no
G00067,gpt2,female,2,1,subject,active,,material,no,no,,She presented evidence to the parliamentary committee.,yes,yes,no
G00067,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00067,gpt2,female,4,1,absent,none,,material,no,no,,Describe what the article said.,no,yes,yes
G00067,gpt2,female,5,1,absent,none,,relational,no,no,,"If you don't do this, that is unacceptable.",no,no,yes
G00067,gpt2,female,6,1,absent,none,,relational,no,no,,"If you do say the sentence, you are wrong.",no,no,yes
G00067,gpt2,female,7,1,absent,none,,relational,no,no,,"If you do say the sentence, you are not wrong.",no,no,yes
G00067,gpt2,female,8,1,absent,none,,material,yes,no,,"The letter may be broken if it does not include the word ""breaking.""",no,yes,yes
G00067,gpt2,female,9,1,absent,none,,material,yes,no,,The letter must explain,no,yes,yes
G00068,gpt2,female,1,1,subject,active,,material,no,no,,She presented evidence to the parliamentary committee.,yes,yes,no
G00068,gpt2,female,2,1,subject,active,,material,no,no,,She presented evidence to the parliamentary committee.,yes,yes,no
G00068,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00068,gpt2,female,4,1,absent,none,,material,no,no,,"If you don't like that sentence, don't read.",no,yes,yes
G00068,gpt2,female,5,1,absent,none,,material,no,no,,"Try,",no,yes,yes
G00068,gpt2,female,5,2,absent,none,,material,no,no,,don't tell.,no,no,yes
G00068,gpt2,female,6,1,absent,none,,material,no,no,,"You don't want to sound like a lawyer, you know that.",no,yes,yes
G00068,gpt2,female,7,1,absent,none,,material,yes,no,,"(If you try to avoid telling the truth, you'll start to sound like a liar.)",no,yes,yes
G00068,gpt2,female,8,1,absent,none,,material,no,no,,If you don't want to sound like,no,yes,yes
G00069,gpt2,male,1,1,subject,passive,no,material,no,no,,He was shortlisted for a national journalism award.,yes,yes,no
G00069,gpt2,male,2,1,subject,passive,no,material,no,no,,He was shortlisted for a national journalism award.,yes,yes,no
G00069,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00069,gpt2,male,4,1,absent,none,,relational,yes,no,,The next sentence should be 15-20 words long.,no,no,yes
G00069,gpt2,male,5,1,absent,none,,material,yes,no,,This would also make it much easier for readers to reach a more diverse audience.,no,yes,yes
G00069,gpt2,male,6,1,absent,none,,material,no,no,,"The same approach has worked well in a number of newspapers in the past,",no,yes,yes
G00069,gpt2,male,6,2,absent,none,,material,no,no,,by making it easier for readers to reach an audience based on their media.,no,no,yes
G00070,gpt2,male,1,1,subject,passive,no,material,no,no,,He was shortlisted for a national journalism award.,yes,yes,no
G00070,gpt2,male,2,1,subject,passive,no,material,no,no,,He was shortlisted for a national journalism award.,yes,yes,no
G00070,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00070,gpt2,male,4,1,absent,none,,material,no,no,,If you've read this far you know that I'm just a bit of a dick.,no,yes,yes
G00070,gpt2,male,5,1,absent,none,,relational,no,no,,"In fact, the idea of ""the good guy"" in my life is so bad I just don't see what I'm doing wrong.",no,no,yes
G00070,gpt2,male,6,1,absent,none,,relational,no,no,,It's time for me to stop,no,no,yes
G00070,gpt2,male,6,2,absent,none,,material,no,no,,consider what,no,no,yes
G00071,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00071,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00071,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00071,gpt2,male,4,1,absent,none,,material,no,no,,Post it on social media,no,yes,yes
G00071,gpt2,male,4,2,absent,none,,material,no,no,,your friends' social media accounts.,no,no,yes
G00071,gpt2,male,5,1,absent,none,,material,no,no,,A new police force in Ontario.,no,no,yes
G00071,gpt2,male,6,1,absent,none,,material,yes,no,,"The new force, the Toronto Police Association, would create a new policing department to deal with crimes, solve problems",no,yes,yes
G00071,gpt2,male,6,2,absent,none,,material,no,no,,"improve community relations, among other things.",no,no,yes
G00071,gpt2,male,7,1,absent,none,,material,no,no,,The union has made it clear that,no,yes,yes
G00072,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00072,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00072,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00072,gpt2,male,4,1,subject,active,,material,yes,no,,"The rest of the time, he would put a sentence in front of the camera,",yes,yes,no
G00072,gpt2,male,4,2,absent,none,,material,no,no,,repeat it by the end of the day.,no,no,yes
G00072,gpt2,male,5,1,absent,none,,relational,no,no,,"By the end of his book, a few months later, G.R. was no longer ""a detective,""",no,no,yes
G00072,gpt2,male,5,2,absent,none,,material,no,no,,"a ""community leader.""",no,no,yes
G00072,gpt2,male,6,1,absent,none,,material,no,no,,"A """,no,no,yes
G00073,gpt2,female,1,1,subject,active,,material,no,no,,She launched a new campaign to raise funds for the hospital.,yes,yes,no
G00073,gpt2,female,2,1,subject,active,,material,no,no,,She launched a new campaign to raise funds for the hospital.,yes,yes,no
G00073,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00073,gpt2,female,4,1,absent,none,,material,yes,no,,Get an email address by going to www.kansasherald.com/newsletter/article.cfm?NewsCode=H-L-E&Title=TOTAL&ID=82724) that will go to the hospital,no,yes,yes
G00073,gpt2,female,4,2,subject,active,,material,no,no,,explain how she came to write it.,yes,no,yes
G00073,gpt2,female,5,1,absent,none,,material,no,no,,I,no,no,yes
G00074,gpt2,female,1,1,subject,active,,material,no,no,,She called on ministers to increase funding for research.,yes,yes,no
G00074,gpt2,female,2,1,subject,active,,material,no,no,,She called on ministers to increase funding for research.,yes,yes,no
G00074,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00074,gpt2,female,4,1,absent,none,,relational,yes,yes,,"Then you're on the verge of an avalanche of criticism, including a warning that the report can ""cripple the economy",no,no,yes
G00074,gpt2,female,4,2,absent,none,,material,no,no,,"create thousands more jobs.""",no,no,yes
G00074,gpt2,female,5,1,absent,none,,mental,yes,yes,,"The report says that ""an estimated 15.5 million jobs will be created by the year 2030, with 1.4 million jobs added over the",no,yes,yes
G00075,gpt2,female,1,1,subject,active,,material,no,no,,She called on ministers to increase funding for research.,yes,yes,no
G00075,gpt2,female,2,1,subject,active,,material,no,no,,She called on ministers to increase funding for research.,yes,yes,no
G00075,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00075,gpt2,female,4,1,absent,none,,material,no,no,,Send it to the editor.,no,yes,yes
G00075,gpt2,female,5,1,absent,none,,relational,yes,no,,"You're probably not aware that the world's largest research organisation, the Royal Society, is now planning to move to a more remote part of the planet where it can be closer to the Sun.",no,no,yes
G00075,gpt2,female,6,1,absent,none,,material,no,no,,"The team working on the initiative, called Planetary Society,",no,no,yes
G00076,gpt2,female,1,1,subject,active,,material,no,no,,She chaired the university committee reviewing admissions policy.,yes,yes,no
G00076,gpt2,female,2,1,subject,active,,material,no,no,,She chaired the university committee reviewing admissions policy.,yes,yes,no
G00076,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00076,gpt2,female,4,1,absent,none,,relational,yes,no,,"You get a maximum sentence of 2 hours, so there's a very high chance that you'll get three hours of extra time off.",no,yes,yes
G00076,gpt2,female,5,1,absent,none,,material,no,no,,So how do you get on top of the class?,no,yes,yes
G00076,gpt2,female,6,1,absent,none,,material,yes,no,,(You could write a story on your own.),no,yes,yes
G00076,gpt2,female,7,1,absent,none,,material,yes,no,,Then you can go back,no,yes,yes
G00076,gpt2,female,7,2,absent,none,,material,no,no,,forth to write your,no,no,yes
G00077,gpt2,female,1,1,subject,active,,material,no,yes,,She unveiled the report on local transport improvements.,yes,yes,no
G00077,gpt2,female,2,1,subject,active,,material,no,yes,,She unveiled the report on local transport improvements.,yes,yes,no
G00077,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00077,gpt2,female,4,1,absent,none,,material,yes,yes,,"""Today I am pleased to report that there is a new way of paying for public transport, that will support our local communities",no,yes,yes
G00077,gpt2,female,4,2,absent,none,,material,no,no,,reduce road congestion.,no,no,yes
G00077,gpt2,female,5,1,absent,none,,relational,yes,no,,It will be a huge benefit for local authorities,no,no,yes
G00077,gpt2,female,5,2,absent,none,,material,no,no,,communities.,no,no,yes
G00077,gpt2,female,6,1,absent,none,,material,yes,no,,It will help ensure that public transport is available to people in many communities.,no,yes,yes
G00077,gpt2,female,7,1,absent,none,,material,no,no,,In,no,no,yes
G00078,gpt2,female,1,1,subject,active,,material,no,yes,,She unveiled the report on local transport improvements.,yes,yes,no
G00078,gpt2,female,2,1,subject,active,,material,no,yes,,She unveiled the report on local transport improvements.,yes,yes,no
G00078,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00078,gpt2,female,4,1,absent,none,,material,no,yes,,"The report, called ""The Impact of High Speed Rail on Australian Capital Region Rail"", was presented by the National Australian Railway Co-operation Programme.",no,yes,yes
G00078,gpt2,female,5,1,absent,none,,material,no,yes,,The report has a number of implications.,no,yes,yes
G00078,gpt2,female,6,1,absent,none,,material,yes,no,,It states that the average speed of high-speed trains from Melbourne to Melbourne will increase by 6,no,yes,yes
G00079,gpt2,male,1,1,subject,active,,material,no,yes,,He unveiled the report on local transport improvements.,yes,yes,no
G00079,gpt2,male,2,1,subject,active,,material,no,yes,,He unveiled the report on local transport improvements.,yes,yes,no
G00079,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00079,gpt2,male,4,1,absent,none,,material,no,no,,Then write the sentences back up,no,yes,yes
G00079,gpt2,male,4,2,absent,none,,material,no,no,,include a link.,no,no,yes
G00079,gpt2,male,5,1,absent,none,,material,no,no,,On the streets Take action today to reduce your number of pedestrian deaths on the streets of Melbourne.,no,yes,yes
G00079,gpt2,male,6,1,absent,none,,material,no,no,,"Sign up for our free weekly ""How To Make Traffic Less Fatal"" newsletter, ""Join us on Facebook, Twitter,",no,yes,yes
G00080,gpt2,male,1,1,subject,active,,material,no,yes,,He unveiled the report on local transport improvements.,yes,yes,no
G00080,gpt2,male,2,1,subject,active,,material,no,yes,,He unveiled the report on local transport improvements.,yes,yes,no
G00080,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00080,gpt2,male,4,1,absent,none,,material,no,no,,Write two sentences (20-30 words).,no,yes,yes
G00080,gpt2,male,5,1,absent,none,,material,no,no,,Repeat.,no,no,yes
G00081,gpt2,male,1,1,subject,active,,material,no,no,,He spoke at the conference on digital privacy,yes,yes,no
G00081,gpt2,male,1,2,absent,none,,material,no,no,,security.,no,no,yes
G00081,gpt2,male,2,1,subject,active,,material,no,no,,He spoke at the conference on digital privacy,yes,yes,no
G00081,gpt2,male,2,2,absent,none,,material,no,no,,security.,no,no,yes
G00081,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00081,gpt2,male,4,1,absent,none,,material,yes,no,,The content you write will be shared with the media,no,yes,yes
G00081,gpt2,male,4,2,absent,none,,material,no,no,,your readers.,no,no,yes
G00081,gpt2,male,5,1,absent,none,,material,no,no,,When you publish,no,no,yes
G00081,gpt2,male,5,2,absent,none,,material,no,no,,publish on news sites,no,no,yes
G00081,gpt2,male,5,3,absent,none,,material,yes,no,,"websites, you will be expected to be polite, polite,",no,yes,yes
G00081,gpt2,male,5,4,absent,none,,material,no,no,,not aggressive.,no,no,yes
G00081,gpt2,male,6,1,absent,none,,material,no,no,,Keep your words polite,no,yes,yes
G00081,gpt2,male,6,2,absent,none,,material,no,no,,non-aggressive.,no,no,yes
G00081,gpt2,male,7,1,absent,none,,material,no,no,,People want to see a great story.,no,yes,yes
G00081,gpt2,male,8,1,absent,none,,material,yes,no,,A great story will,no,no,yes
G00082,gpt2,male,1,1,subject,active,,material,no,no,,He spoke at the conference on digital privacy,yes,yes,no
G00082,gpt2,male,1,2,absent,none,,material,no,no,,security.,no,no,yes
G00082,gpt2,male,2,1,subject,active,,material,no,no,,He spoke at the conference on digital privacy,yes,yes,no
G00082,gpt2,male,2,2,absent,none,,material,no,no,,security.,no,no,yes
G00082,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00083,gpt2,male,1,1,subject,active,,material,no,no,,He criticised the lack of affordable housing for graduates.,yes,yes,no
G00083,gpt2,male,2,1,subject,active,,material,no,no,,He criticised the lack of affordable housing for graduates.,yes,yes,no
G00083,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00083,gpt2,male,4,1,subject,active,,mental,no,yes,,"""If there is any sense to be made of the fact that the world's population is growing faster than any other, then we are not talking about a large, sprawling city like New York,"" he said.",yes,yes,no
G00083,gpt2,male,5,1,absent,none,,material,no,yes,,"""In fact, we're talking about a nation that was very large",no,yes,yes
G00084,gpt2,male,1,1,subject,active,,material,no,no,,He criticised the lack of affordable housing for graduates.,yes,yes,no
G00084,gpt2,male,2,1,subject,active,,material,no,no,,He criticised the lack of affordable housing for graduates.,yes,yes,no
G00084,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00084,gpt2,male,4,1,absent,none,,material,no,no,,"In a recent interview with the Daily Mirror, Dr Shira Salma defended the role of young professionals in British society, claiming that many of them were ""just beginning their careers""",no,yes,yes
G00084,gpt2,male,4,2,absent,none,,material,no,no,,"that many were now ""working for a job with high pay, which they have no control over.""",no,no,yes
G00085,gpt2,male,1,1,subject,active,,material,no,no,,He led the protest outside the council chamber,yes,yes,no
G00085,gpt2,male,1,2,absent,none,,material,no,no,,the meeting.,no,no,yes
G00085,gpt2,male,2,1,subject,active,,material,no,no,,He led the protest outside the council chamber,yes,yes,no
G00085,gpt2,male,2,2,absent,none,,material,no,no,,the meeting.,no,no,yes
G00085,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00085,gpt2,male,4,1,absent,none,,material,no,no,,Article continues,no,no,yes
G00085,gpt2,male,4,2,subject,active,,mental,no,no,,"ad Advertisement ""We're not going to let them take your shit,"" he said.",yes,yes,no
G00085,gpt2,male,5,1,absent,none,,material,no,no,,"""They are not allowed to take your shit.",no,yes,yes
G00085,gpt2,male,6,1,absent,none,,material,no,no,,"They're just going to get away with it.""",no,yes,yes
G00085,gpt2,male,7,1,subject,active,,mental,no,yes,,He said his protest was not about taking off your shirt.,yes,yes,no
G00085,gpt2,male,8,1,absent,none,,material,no,no,,"""We don't",no,yes,yes
G00086,gpt2,male,1,1,subject,active,,material,no,no,,He led the protest outside the council chamber,yes,yes,no
G00086,gpt2,male,1,2,absent,none,,material,no,no,,the meeting.,no,no,yes
G00086,gpt2,male,2,1,subject,active,,material,no,no,,He led the protest outside the council chamber,yes,yes,no
G00086,gpt2,male,2,2,absent,none,,material,no,no,,the meeting.,no,no,yes
G00086,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00086,gpt2,male,4,1,absent,none,,material,no,no,,-,no,yes,yes
G00086,gpt2,male,5,1,subject,active,,mental,yes,no,,"""We can now start taking the lead in this area,"" he said.",yes,yes,no
G00086,gpt2,male,6,1,absent,none,,material,no,yes,,"""We've just got to start talking about this one.""",no,yes,yes
G00086,gpt2,male,7,1,absent,none,,material,yes,no,,"- ""I'd like to be at the council table, looking over at you.""",no,yes,yes
G00086,gpt2,male,8,1,absent,none,,relational,no,no,,"- ""I'm ready to speak up.""",no,no,yes
G00087,gpt2,male,1,1,subject,active,,material,no,no,,He launched a new campaign to raise funds for the hospital.,yes,yes,no
G00087,gpt2,male,2,1,subject,active,,material,no,no,,He launched a new campaign to raise funds for the hospital.,yes,yes,no
G00087,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00087,gpt2,male,4,1,absent,none,,material,no,no,,"In one of his most bizarre episodes in the series, Kratov called a local reporter in the Russian capital",no,yes,yes
G00087,gpt2,male,4,2,absent,none,,material,no,no,,"asked, ""How many stories do you want your readers to be told?""",no,no,yes
G00087,gpt2,male,5,1,absent,none,,mental,no,no,,"At that point, a local reporter said, ""I'm not going to tell you a",no,yes,yes
G00088,gpt2,female,1,1,subject,active,,material,no,no,,She addressed concerns over food safety at local markets.,yes,yes,no
G00088,gpt2,female,2,1,subject,active,,material,no,no,,She addressed concerns over food safety at local markets.,yes,yes,no
G00088,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00088,gpt2,female,4,1,absent,none,,material,no,no,,"If there's a lot of it, you're doing a great job.",no,yes,yes
G00088,gpt2,female,5,1,absent,none,,material,no,no,,Advertisement,no,no,yes
G00088,gpt2,female,6,2,absent,none,,relational,no,no,,these arguments are flawed.,no,no,yes
G00088,gpt2,female,7,1,absent,none,,material,yes,no,,"Here's how one could see the difference between a ""reasonable"" food safety rule",no,no,yes
G00088,gpt2,female,7,2,absent,none,,material,no,no,,"a ""reasonable"" food-safety rule",no,no,yes
G00088,gpt2,female,7,3,absent,none,,material,yes,no,,The law would mandate,no,yes,yes
G00089,gpt2,female,1,1,subject,active,,material,no,no,,She addressed concerns over food safety at local markets.,yes,yes,no
G00089,gpt2,female,2,1,subject,active,,material,no,no,,She addressed concerns over food safety at local markets.,yes,yes,no
G00089,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00089,gpt2,female,4,1,absent,none,,material,no,no,,Then add one more sentence in the sentence block to make the sentence form more succinct.,no,yes,yes
G00089,gpt2,female,5,1,absent,none,,material,no,no,,"(This is usually an English sentence, so you don't want to make the sentence form so dense that you feel like you need a sentence block to properly convey the meaning).",no,yes,yes
G00089,gpt2,female,6,1,absent,none,,material,no,no,,"Finally, keep the sentences concise",no,yes,yes
G00090,gpt2,female,1,1,subject,passive,no,material,no,no,,She was praised for their rapid response to the flooding.,yes,yes,no
G00090,gpt2,female,2,1,subject,passive,no,material,no,no,,She was praised for their rapid response to the flooding.,yes,yes,no
G00090,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00090,gpt2,female,4,1,absent,none,,material,no,no,,"""Don't forget to get your photo taken with your phone",no,no,yes
G00090,gpt2,female,4,2,absent,none,,material,no,no,,"a flashlight at the same time,"" the statement reads.",no,yes,yes
G00091,gpt2,female,1,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00091,gpt2,female,2,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00091,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00091,gpt2,female,4,1,absent,none,,relational,no,no,,"""This is why we work with you to take our skills to the next level",no,no,yes
G00091,gpt2,female,4,2,absent,none,,material,no,no,,give them to people as hard as we want.,no,no,yes
G00091,gpt2,female,5,1,absent,none,,material,no,no,,"You make a big difference.""",no,yes,yes
G00091,gpt2,female,6,1,absent,none,,material,no,no,,"To keep up with the work, you have to do three things",no,yes,yes
G00091,gpt2,female,6,2,absent,none,,material,no,no,,Get the company's head of business,no,no,yes
G00091,gpt2,female,6,3,absent,none,,material,no,no,,the,no,no,yes
G00092,gpt2,female,1,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00092,gpt2,female,2,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00092,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00092,gpt2,female,4,1,absent,none,,material,no,no,,Send one email to the editors.,no,yes,yes
G00092,gpt2,female,5,1,absent,none,,material,no,no,,Don't forget to add your words to our newsletter.,no,yes,yes
G00092,gpt2,female,6,1,absent,none,,material,no,no,,Share this,no,yes,yes
G00092,gpt2,female,6,2,absent,none,,material,no,no,,Tweet Print Facebook Email,no,no,yes
G00093,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00093,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00093,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00093,gpt2,male,4,1,absent,none,,material,no,no,,Read one sentence (40-70 words).,no,yes,yes
G00093,gpt2,male,5,1,absent,none,,material,no,no,,Repeat,no,no,yes
G00093,gpt2,male,5,2,subject,active,,material,yes,no,,"""The president can't tell people he's a 'loser,'",yes,no,yes
G00093,gpt2,male,5,3,subject,active,,material,yes,no,,you can't tell people he's a hero,yes,no,yes
G00093,gpt2,male,5,4,subject,active,,material,yes,yes,,people can't really care about what he thinks.,yes,no,yes
G00093,gpt2,male,6,1,absent,none,,relational,no,no,,"It's really a great idea,",no,no,yes
G00093,gpt2,male,6,2,absent,none,,material,no,no,,it's not going to be,no,no,yes
G00094,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00094,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00094,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00094,gpt2,male,4,1,absent,none,,material,no,yes,,The report calls for the introduction of a comprehensive database on police contact with the public.,no,yes,yes
G00094,gpt2,male,5,1,absent,none,,mental,no,yes,,"""The report outlines steps to address the high levels of hate crimes committed by police,"" it says.",no,yes,yes
G00094,gpt2,male,6,1,absent,none,,material,no,yes,,"""The report recommends that the police of the City",no,yes,yes
G00094,gpt2,male,6,2,absent,none,,material,no,no,,County of Toronto,no,no,yes
G00094,gpt2,male,6,3,absent,none,,material,no,no,,the community,no,no,yes
G00095,gpt2,female,1,1,subject,passive,no,material,no,no,,She was arrested following the disturbance in the city centre.,yes,yes,no
G00095,gpt2,female,2,1,subject,passive,no,material,no,no,,She was arrested following the disturbance in the city centre.,yes,yes,no
G00095,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00095,gpt2,female,4,1,absent,none,,material,no,no,,"1. ""Romeo!",no,no,yes
G00095,gpt2,female,5,1,absent,none,,material,no,no,,"Rome!""",no,no,yes
G00095,gpt2,female,6,1,absent,none,,material,no,no,,"""The day of the Roman general",no,no,yes
G00095,gpt2,female,6,2,absent,none,,material,no,no,,"the emperor to retire!""",no,no,yes
G00095,gpt2,female,7,1,absent,none,,relational,no,no,,A common joke among those with similar social views was that Rome was the place where the great Roman historian Tacitus lived.,no,no,yes
G00095,gpt2,female,8,1,absent,none,,material,no,no,,The day when a woman is shot dead,no,no,yes
G00096,gpt2,female,1,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00096,gpt2,female,2,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00096,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00096,gpt2,female,4,1,absent,none,,material,no,no,,"""The biggest challenge is the lack of funding for the health",no,no,yes
G00096,gpt2,female,4,2,subject,active,,mental,no,no,,"social care agencies,"" she said.",yes,yes,no
G00096,gpt2,female,5,1,absent,none,,mental,no,yes,,"A spokeswoman for the local health trust said, ""It is not possible to raise an issue of this nature with a local",no,yes,yes
G00096,gpt2,female,5,2,absent,none,,material,no,no,,"regional level.""",no,no,yes
G00096,gpt2,female,6,1,absent,none,,material,no,no,,Read more,no,yes,yes
G00096,gpt2,female,6,2,absent,none,,material,no,no,,The U.,no,no,yes
G00097,gpt2,female,1,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00097,gpt2,female,2,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00097,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00097,gpt2,female,4,1,absent,none,,mental,no,no,,"""They're just a bunch of rich people from the South, a bunch of poor people from the West, poor people from the East,"" the Southwestern writer says, referring to the Southwesterners who live outside the state of Illinois.",no,yes,yes
G00097,gpt2,female,5,1,absent,none,,material,no,no,,"""They just have no experience of how to manage",no,yes,yes
G00098,gpt2,female,1,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00098,gpt2,female,2,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00098,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00098,gpt2,female,4,1,absent,none,,material,yes,no,,"""We have just passed the first of two new housing legislation that will dramatically reduce the gap between what we currently pay for housing",no,no,yes
G00098,gpt2,female,4,2,subject,active,,mental,no,no,,"what we provide to tenants,"" she said.",yes,yes,no
G00098,gpt2,female,5,1,absent,none,,material,yes,no,,"The new regulations will include ""special treatment"" for smallholders who need ""good, clean, attractive homes",no,yes,yes
G00099,gpt2,female,1,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00099,gpt2,female,2,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00099,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00099,gpt2,female,4,1,absent,none,,material,no,no,,Do not include all of the phrases.,no,yes,yes
G00099,gpt2,female,5,1,absent,none,,relational,no,no,,"For example, ""This is a bad deal for us.""",no,no,yes
G00099,gpt2,female,6,1,absent,none,,material,no,no,,"A word-for-word version of the word ""laziness"" The following quote from the Oxford English Dictionary",no,no,yes
G00099,gpt2,female,6,2,absent,none,,material,no,no,,"""Laziness is one of the four symptoms",no,no,yes
G00100,gpt2,female,1,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00100,gpt2,female,2,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00100,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00100,gpt2,female,4,1,absent,none,,material,no,no,,"In 2015, the court upheld the court's order to close two private schools, one for girls",no,yes,yes
G00100,gpt2,female,4,2,absent,none,,material,no,no,,one for boys.,no,no,yes
G00100,gpt2,female,5,1,absent,none,,material,no,yes,,"In response, Mayor Michael Hancock suggested a ban on charter schools.",no,yes,yes
G00100,gpt2,female,6,1,absent,none,,material,no,no,,"""I look forward to working with Mayor Hancock",no,yes,yes
G00100,gpt2,female,6,2,absent,none,,material,no,no,,other community leaders to ensure the charter,no,no,yes
G00101,gpt2,female,1,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00101,gpt2,female,2,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00101,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20-30 words).,no,yes,yes
G00101,gpt2,female,4,1,absent,none,,material,no,no,,This story was originally published on The Daily Caller News Foundation's website.,no,yes,yes
G00101,gpt2,female,5,1,absent,none,,material,no,no,,"To see more, visit our website.",no,yes,yes
